event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition
EVT-00124,2024-01-26 07:33:00,2024-01-26 11:27:00,Kemacetan Parah,RD-0186,Jl. Sudirman - Bundaran HI,Moderate,234,2,1,38,0,Proyek perbaikan jalan,Proyek perbaikan jalan,Hujan Lebat
EVT-00125,2024-03-02 20:47:00,2024-03-03 01:48:00,Pohon Tumbang,RD-0056,Jl. Jend. Sudirman - Semanggi,Major,301,4,1,29,0,Kecelakaan beruntun,Festival jalanan,Berawan
EVT-00126,2024-03-05 07:26:00,2024-03-05 09:53:00,Jalan Ditutup,RD-0130,Jl. Kramat Raya - Senen,Moderate,147,3,1,41,0,Curah hujan tinggi,Festival jalanan,Berawan
EVT-00127,2024-01-22 01:18:00,2024-01-22 12:53:00,Acara Khusus,RD-0048,Jl. Hayam Wuruk - Harmoni,Critical,695,3,1,15,0,Jalan rusak,Konvoi kendaraan resmi,Hujan Ringan
EVT-00128,2024-01-28 12:29:00,2024-01-28 14:16:00,Jalan Ditutup,RD-0011,Jl. Asia Afrika - Gelora Bung Karno,Major,107,2,1,30,0,Proyek perbaikan jalan,Insiden struktur jalan,Hujan Lebat
EVT-00129,2024-01-07 22:02:00,2024-01-07 22:54:00,Jalan Ditutup,RD-0049,Jl. Hayam Wuruk - Harmoni,Major,52,1,1,6,0,Kecelakaan tabrakan belakang,Bahan berbahaya tumpah,Cerah
EVT-00130,2024-01-15 08:40:00,2024-01-15 10:15:00,Kendaraan Mogok,RD-0137,Jl. Casablanca - Kampung Melayu,Critical,95,4,1,32,0,Insiden struktur jalan,Drainase tersumbat,Hujan Sedang
EVT-00131,2024-01-24 00:50:00,2024-01-24 03:41:00,Kemacetan Parah,RD-0054,Jl. Sudirman - Bundaran HI,Minor,171,3,1,35,0,Perbaikan saluran air,Kecelakaan tunggal,Hujan Lebat
EVT-00132,2024-01-26 02:16:00,2024-01-26 03:00:00,Protes/Unjuk Rasa,RD-0071,Jl. Gatot Subroto - Kuningan,Critical,44,3,1,30,0,Bahan berbahaya tumpah,Kendaraan mogok di jalan,Hujan Lebat
EVT-00133,2024-02-23 23:47:00,2024-02-24 05:13:00,Konvoi,RD-0121,Jl. Proklamasi - Menteng,Moderate,326,4,1,42,0,Drainase tersumbat,Curah hujan tinggi,Berawan
EVT-00134,2024-02-02 05:27:00,2024-02-02 09:54:00,Kemacetan Parah,RD-0058,Jl. Kramat Raya - Senen,Minor,267,3,1,27,0,Drainase tersumbat,Jalan rusak,Hujan Sedang
EVT-00135,2024-02-13 18:55:00,2024-02-14 00:49:00,Jalan Ditutup,RD-0072,Jl. Diponegoro - Cikini,Minor,354,3,1,29,0,Bahan berbahaya tumpah,Festival jalanan,Berawan
EVT-00136,2024-02-07 15:58:00,2024-02-07 20:39:00,Banjir,RD-0197,Jl. Casablanca - Kampung Melayu,Moderate,281,4,1,22,0,Curah hujan tinggi,Pemasangan marka jalan,Hujan Sedang
EVT-00137,2024-02-06 04:06:00,2024-02-06 09:05:00,Kemacetan Parah,RD-0154,Jl. Jend. Sudirman - Semanggi,Major,299,4,1,14,0,Drainase tersumbat,Kendaraan mogok di jalan,Berawan
EVT-00138,2024-02-19 15:08:00,2024-02-19 16:01:00,Kecelakaan,RD-0130,Jl. Diponegoro - Cikini,Minor,53,4,1,7,0,Drainase tersumbat,Bahan berbahaya tumpah,Hujan Ringan
EVT-00139,2024-03-04 17:37:00,2024-03-04 19:38:00,Pohon Tumbang,RD-0105,Jl. Jend. Sudirman - Semanggi,Major,121,2,1,17,0,Kecelakaan tunggal,Bahan berbahaya tumpah,Cerah
EVT-00140,2024-03-04 07:27:00,2024-03-04 08:28:00,Pohon Tumbang,RD-0165,Jl. Casablanca - Kampung Melayu,Major,61,2,1,12,0,Drainase tersumbat,Insiden struktur jalan,Berawan
EVT-00141,2024-01-15 07:52:00,2024-01-15 12:33:00,Protes/Unjuk Rasa,RD-0075,Jl. Gajah Mada - Mangga Dua,Minor,281,2,1,30,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Cerah
EVT-00142,2024-02-19 08:18:00,2024-02-19 11:13:00,Pohon Tumbang,RD-0120,Jl. Satrio - Mega Kuningan,Minor,175,4,1,31,0,Festival jalanan,Jalan rusak,Cerah
EVT-00143,2024-01-25 16:45:00,2024-01-25 17:17:00,Kendaraan Mogok,RD-0027,Jl. Casablanca - Kampung Melayu,Major,32,2,1,6,0,Kendaraan terguling,Kecelakaan tunggal,Hujan Ringan
EVT-00144,2024-03-13 15:47:00,2024-03-13 16:08:00,Kecelakaan,RD-0154,Jl. Jend. Gatot Subroto - Slipi,Critical,21,3,1,38,0,Curah hujan tinggi,Kendaraan terguling,Hujan Lebat
EVT-00145,2024-01-01 13:49:00,2024-01-01 15:29:00,Kendaraan Mogok,RD-0095,Jl. Pemuda - Senen,Moderate,100,4,1,10,0,Pemasangan marka jalan,Kecelakaan beruntun,Berawan
EVT-00146,2024-01-19 15:07:00,2024-01-19 15:31:00,Kendaraan Mogok,RD-0122,Jl. Hayam Wuruk - Harmoni,Minor,24,4,1,13,0,Pemasangan marka jalan,Kecelakaan tabrakan belakang,Cerah
EVT-00147,2024-03-02 20:05:00,2024-03-02 21:52:00,Protes/Unjuk Rasa,RD-0051,Jl. Rasuna Said - Setiabudi,Critical,107,3,1,32,0,Kecelakaan beruntun,Festival jalanan,Hujan Sedang
EVT-00148,2024-01-15 04:16:00,2024-01-15 06:33:00,Pohon Tumbang,RD-0113,Jl. Satrio - Mega Kuningan,Critical,137,2,1,21,0,Pemasangan marka jalan,Kecelakaan beruntun,Hujan Sedang
EVT-00149,2024-03-22 01:16:00,2024-03-22 07:11:00,Acara Khusus,RD-0010,Jl. Gatot Subroto - Kuningan,Minor,355,4,0,0,0,Drainase tersumbat,Kecelakaan tabrakan belakang,Cerah
EVT-00150,2024-02-13 17:21:00,2024-02-13 19:15:00,Jalan Ditutup,RD-0124,Jl. HR Rasuna Said - Casablanca,Minor,114,2,0,0,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Ringan
EVT-00151,2024-01-17 03:39:00,2024-01-17 05:00:00,Jalan Ditutup,RD-0115,Jl. Jend. Gatot Subroto - Slipi,Moderate,81,4,1,26,0,Jalan rusak,Insiden struktur jalan,Berawan
EVT-00152,2024-01-29 08:47:00,2024-01-29 11:39:00,Kemacetan Parah,RD-0186,Jl. Satrio - Mega Kuningan,Major,172,4,1,23,0,Konvoi kendaraan resmi,Insiden struktur jalan,Cerah
EVT-00153,2024-02-18 21:07:00,2024-02-18 23:26:00,Kecelakaan,RD-0156,Jl. Raya Bogor - Cibubur,Minor,139,4,0,0,0,Kecelakaan tabrakan belakang,Kendaraan mogok di jalan,Cerah
EVT-00154,2024-02-15 02:45:00,2024-02-17 09:22:00,Perbaikan Jalan,RD-0018,Jl. Proklamasi - Menteng,Moderate,3277,1,1,28,0,Pemasangan marka jalan,Drainase tersumbat,Hujan Ringan
EVT-00155,2024-02-29 23:11:00,2024-03-02 11:20:00,Perbaikan Jalan,RD-0046,Jl. Gajah Mada - Mangga Dua,Minor,2169,2,1,36,0,Kecelakaan tabrakan belakang,Konvoi kendaraan resmi,Hujan Ringan
EVT-00156,2024-02-23 04:56:00,2024-02-23 06:37:00,Protes/Unjuk Rasa,RD-0134,Jl. Kramat Raya - Senen,Moderate,101,1,1,27,0,Festival jalanan,Kecelakaan tunggal,Hujan Ringan
EVT-00157,2024-02-29 15:32:00,2024-03-01 00:40:00,Acara Khusus,RD-0198,Jl. Proklamasi - Menteng,Major,548,2,1,13,0,Drainase tersumbat,Curah hujan tinggi,Berawan
EVT-00158,2024-01-13 16:45:00,2024-01-14 00:03:00,Acara Khusus,RD-0164,Jl. Raya Bogor - Cibubur,Moderate,438,4,0,0,0,Kecelakaan tunggal,Konvoi kendaraan resmi,Cerah
EVT-00159,2024-02-20 09:01:00,2024-02-21 16:26:00,Perbaikan Jalan,RD-0104,Jl. HR Rasuna Said - Casablanca,Moderate,1885,3,0,0,0,Kendaraan terguling,Kendaraan mogok di jalan,Cerah
EVT-00160,2024-01-31 06:07:00,2024-01-31 07:13:00,Pohon Tumbang,RD-0050,Jl. Thamrin - Monas,Major,66,4,1,36,0,Jalan rusak,Kecelakaan beruntun,Berawan
EVT-00161,2024-03-30 02:38:00,2024-03-30 08:51:00,Acara Khusus,RD-0006,Jl. Jend. Sudirman - Semanggi,Moderate,373,2,1,40,0,Jalan rusak,Kendaraan mogok di jalan,Hujan Sedang
EVT-00162,2024-01-15 16:57:00,2024-01-15 20:35:00,Pohon Tumbang,RD-0064,Jl. KS Tubun - Slipi,Moderate,218,3,0,0,0,Bahan berbahaya tumpah,Kecelakaan beruntun,Cerah
EVT-00163,2024-02-18 03:17:00,2024-02-18 06:36:00,Jalan Ditutup,RD-0157,Jl. MT Haryono - Cawang,Moderate,199,4,0,0,0,Jalan rusak,Kecelakaan tunggal,Cerah
EVT-00164,2024-02-22 07:36:00,2024-02-22 10:12:00,Pohon Tumbang,RD-0154,Jl. Pemuda - Senen,Minor,156,4,0,0,0,Drainase tersumbat,Kecelakaan tunggal,Cerah
EVT-00165,2024-02-12 07:23:00,2024-02-13 13:57:00,Perbaikan Jalan,RD-0153,Jl. Jend. Gatot Subroto - Slipi,Moderate,1834,4,1,33,0,Konvoi kendaraan resmi,Kecelakaan tunggal,Cerah
EVT-00166,2024-02-29 22:20:00,2024-03-01 03:25:00,Protes/Unjuk Rasa,RD-0082,Jl. Raya Bogor - Cibubur,Moderate,305,4,1,5,0,Proyek perbaikan jalan,Insiden struktur jalan,Hujan Sedang
EVT-00167,2024-02-29 10:07:00,2024-03-02 11:38:00,Perbaikan Jalan,RD-0171,Jl. Pemuda - Senen,Moderate,2971,3,0,0,0,Jalan rusak,Curah hujan tinggi,Cerah
EVT-00168,2024-03-24 04:31:00,2024-03-24 08:14:00,Jalan Ditutup,RD-0012,Jl. Proklamasi - Menteng,Major,223,4,1,34,0,Kendaraan terguling,Kendaraan mogok di jalan,Cerah
EVT-00169,2024-03-21 10:32:00,2024-03-21 13:15:00,Pohon Tumbang,RD-0040,Jl. MT Haryono - Cawang,Moderate,163,3,1,27,0,Kecelakaan tabrakan belakang,Curah hujan tinggi,Hujan Ringan
EVT-00170,2024-02-09 20:09:00,2024-02-12 03:21:00,Perbaikan Jalan,RD-0170,Jl. Hayam Wuruk - Harmoni,Moderate,3312,4,1,17,0,Konvoi kendaraan resmi,Kendaraan mogok di jalan,Berawan
EVT-00171,2024-01-11 00:16:00,2024-01-11 00:51:00,Kemacetan Parah,RD-0007,Jl. Raden Saleh - Salemba,Major,35,2,1,29,0,Curah hujan tinggi,Kecelakaan tabrakan belakang,Hujan Ringan
EVT-00172,2024-01-25 23:39:00,2024-01-26 01:01:00,Konvoi,RD-0087,Jl. Proklamasi - Menteng,Moderate,82,2,0,0,0,Curah hujan tinggi,Kecelakaan tabrakan belakang,Hujan Ringan
EVT-00173,2024-01-22 02:52:00,2024-01-22 10:16:00,Perbaikan Jalan,RD-0079,Jl. Thamrin - Monas,Critical,444,2,1,35,0,Festival jalanan,Festival jalanan,Hujan Sedang
EVT-00174,2024-03-27 11:38:00,2024-03-27 13:57:00,Kemacetan Parah,RD-0101,Jl. Diponegoro - Cikini,Major,139,3,1,16,0,Konvoi kendaraan resmi,Jalan rusak,Cerah
EVT-00175,2024-01-13 18:34:00,2024-01-13 19:04:00,Kecelakaan,RD-0100,Jl. Raya Bogor - Cibubur,Minor,30,2,0,0,0,Pemasangan marka jalan,Pemasangan marka jalan,Cerah
EVT-00176,2024-03-16 10:04:00,2024-03-16 13:10:00,Protes/Unjuk Rasa,RD-0092,Jl. Satrio - Mega Kuningan,Critical,186,3,1,5,0,Drainase tersumbat,Drainase tersumbat,Berawan
EVT-00177,2024-02-16 16:22:00,2024-02-17 01:49:00,Banjir,RD-0177,Jl. Diponegoro - Cikini,Major,567,3,1,7,0,Bahan berbahaya tumpah,Proyek perbaikan jalan,Hujan Ringan
EVT-00178,2024-01-25 18:58:00,2024-01-25 22:07:00,Pohon Tumbang,RD-0022,Jl. Rasuna Said - Setiabudi,Major,189,2,1,44,0,Kecelakaan beruntun,Pemasangan marka jalan,Hujan Lebat
EVT-00179,2024-03-08 11:39:00,2024-03-09 22:09:00,Perbaikan Jalan,RD-0126,Jl. Jend. Sudirman - Semanggi,Minor,2070,1,1,7,0,Kendaraan terguling,Pemasangan marka jalan,Hujan Sedang
EVT-00180,2024-03-27 10:37:00,2024-03-29 17:48:00,Perbaikan Jalan,RD-0011,Jl. Jend. Gatot Subroto - Slipi,Moderate,3311,2,0,0,0,Curah hujan tinggi,Kendaraan terguling,Hujan Sedang
EVT-00181,2024-03-19 03:28:00,2024-03-19 07:31:00,Kemacetan Parah,RD-0100,Jl. MT Haryono - Cawang,Moderate,243,2,1,30,0,Drainase tersumbat,Festival jalanan,Hujan Ringan
EVT-00182,2024-01-30 23:59:00,2024-01-31 02:39:00,Konvoi,RD-0165,Jl. Jend. Gatot Subroto - Slipi,Major,160,1,1,12,0,Insiden struktur jalan,Insiden struktur jalan,Hujan Lebat
EVT-00183,2024-03-15 21:42:00,2024-03-15 22:14:00,Jalan Ditutup,RD-0122,Jl. MT Haryono - Cawang,Minor,32,2,0,0,0,Konvoi kendaraan resmi,Kecelakaan tunggal,Berawan
EVT-00184,2024-02-01 01:29:00,2024-02-01 04:12:00,Pohon Tumbang,RD-0033,Jl. Gajah Mada - Mangga Dua,Major,163,3,1,17,0,Kendaraan terguling,Curah hujan tinggi,Hujan Sedang
EVT-00185,2024-01-24 06:42:00,2024-01-24 11:23:00,Kemacetan Parah,RD-0107,Jl. Satrio - Mega Kuningan,Moderate,281,3,1,13,0,Pemasangan marka jalan,Drainase tersumbat,Cerah
EVT-00186,2024-03-22 04:17:00,2024-03-22 06:53:00,Kemacetan Parah,RD-0151,Jl. HR Rasuna Said - Casablanca,Critical,156,2,1,16,0,Proyek perbaikan jalan,Drainase tersumbat,Hujan Sedang
EVT-00187,2024-01-15 21:39:00,2024-01-16 00:28:00,Kemacetan Parah,RD-0070,Jl. Jend. Sudirman - Semanggi,Minor,169,3,1,8,0,Drainase tersumbat,Konvoi kendaraan resmi,Hujan Lebat
EVT-00188,2024-03-14 17:48:00,2024-03-14 21:27:00,Protes/Unjuk Rasa,RD-0110,Jl. MT Haryono - Cawang,Moderate,219,1,0,0,0,Pemasangan marka jalan,Curah hujan tinggi,Hujan Sedang
EVT-00189,2024-02-29 00:13:00,2024-02-29 00:52:00,Pohon Tumbang,RD-0141,Jl. Pemuda - Senen,Critical,39,3,1,20,0,Proyek perbaikan jalan,Proyek perbaikan jalan,Hujan Lebat
EVT-00190,2024-02-22 16:50:00,2024-02-22 19:32:00,Jalan Ditutup,RD-0159,Jl. Raden Saleh - Salemba,Moderate,162,3,1,29,0,Kecelakaan beruntun,Pemasangan marka jalan,Hujan Ringan
EVT-00191,2024-02-02 16:02:00,2024-02-02 18:24:00,Pohon Tumbang,RD-0006,Jl. KS Tubun - Slipi,Major,142,1,1,11,0,Perbaikan saluran air,Kecelakaan beruntun,Hujan Lebat
EVT-00192,2024-01-25 07:57:00,2024-01-27 19:22:00,Perbaikan Jalan,RD-0060,Jl. Asia Afrika - Gelora Bung Karno,Moderate,3565,3,1,39,0,Kecelakaan beruntun,Konvoi kendaraan resmi,Hujan Lebat
EVT-00193,2024-02-12 02:17:00,2024-02-12 03:59:00,Jalan Ditutup,RD-0143,Jl. Satrio - Mega Kuningan,Moderate,102,4,1,12,0,Curah hujan tinggi,Kendaraan terguling,Hujan Sedang
EVT-00194,2024-02-28 18:27:00,2024-02-28 19:09:00,Kendaraan Mogok,RD-0110,Jl. Satrio - Mega Kuningan,Major,42,4,1,5,0,Kecelakaan tabrakan belakang,Insiden struktur jalan,Hujan Ringan
EVT-00195,2024-01-08 00:33:00,2024-01-08 01:53:00,Kendaraan Mogok,RD-0046,Jl. Raden Saleh - Salemba,Major,80,1,1,22,1,Kendaraan terguling,Drainase tersumbat,Hujan Lebat
EVT-00196,2024-03-18 10:16:00,2024-03-18 13:31:00,Banjir,RD-0148,Jl. HR Rasuna Said - Casablanca,Major,195,4,1,22,0,Curah hujan tinggi,Kendaraan terguling,Hujan Sedang
EVT-00197,2024-03-03 00:43:00,2024-03-03 10:35:00,Acara Khusus,RD-0094,Jl. Asia Afrika - Gelora Bung Karno,Moderate,592,3,0,0,0,Kendaraan terguling,Konvoi kendaraan resmi,Hujan Sedang
EVT-00198,2024-02-17 15:29:00,2024-02-17 16:30:00,Pohon Tumbang,RD-0139,Jl. Proklamasi - Menteng,Moderate,61,2,0,0,0,Drainase tersumbat,Konvoi kendaraan resmi,Berawan
EVT-00199,2024-02-12 08:26:00,2024-02-12 08:47:00,Kendaraan Mogok,RD-0019,Jl. Rasuna Said - Setiabudi,Minor,21,4,1,18,0,Kendaraan terguling,Proyek perbaikan jalan,Hujan Lebat
EVT-00200,2024-02-11 04:25:00,2024-02-11 09:23:00,Jalan Ditutup,RD-0173,Jl. Raya Bogor - Cibubur,Moderate,298,4,1,37,0,Proyek perbaikan jalan,Kecelakaan tunggal,Berawan
EVT-00201,2024-01-03 15:30:00,2024-01-03 18:07:00,Kecelakaan,RD-0121,Jl. Diponegoro - Cikini,Major,157,4,1,18,0,Kecelakaan tabrakan belakang,Kendaraan terguling,Hujan Sedang
EVT-00202,2024-01-02 11:55:00,2024-01-03 14:00:00,Perbaikan Jalan,RD-0145,Jl. HR Rasuna Said - Casablanca,Major,1565,3,1,43,0,Kendaraan terguling,Proyek perbaikan jalan,Cerah
EVT-00203,2024-02-07 11:39:00,2024-02-07 15:06:00,Konvoi,RD-0158,Jl. Satrio - Mega Kuningan,Critical,207,2,1,10,0,Perbaikan saluran air,Jalan rusak,Hujan Ringan
EVT-00204,2024-03-08 20:02:00,2024-03-09 01:08:00,Perbaikan Jalan,RD-0057,Jl. MT Haryono - Cawang,Moderate,306,2,0,0,0,Proyek perbaikan jalan,Konvoi kendaraan resmi,Cerah
EVT-00205,2024-01-21 06:59:00,2024-01-21 08:00:00,Kendaraan Mogok,RD-0100,Jl. Kramat Raya - Senen,Moderate,61,3,0,0,0,Proyek perbaikan jalan,Curah hujan tinggi,Hujan Sedang
EVT-00206,2024-03-22 08:00:00,2024-03-22 10:16:00,Kecelakaan,RD-0147,Jl. Asia Afrika - Gelora Bung Karno,Major,136,4,1,28,0,Konvoi kendaraan resmi,Konvoi kendaraan resmi,Hujan Ringan
EVT-00207,2024-01-30 21:47:00,2024-01-31 00:53:00,Konvoi,RD-0028,Jl. Proklamasi - Menteng,Major,186,2,1,24,0,Kendaraan mogok di jalan,Perbaikan saluran air,Cerah
EVT-00208,2024-01-17 21:52:00,2024-01-17 22:48:00,Jalan Ditutup,RD-0187,Jl. HR Rasuna Said - Casablanca,Moderate,56,2,0,0,0,Insiden struktur jalan,Perbaikan saluran air,Cerah
EVT-00209,2024-03-02 14:19:00,2024-03-03 00:43:00,Acara Khusus,RD-0101,Jl. Hayam Wuruk - Harmoni,Moderate,624,3,0,0,0,Kecelakaan beruntun,Kecelakaan beruntun,Berawan
EVT-00210,2024-01-08 00:57:00,2024-01-08 01:40:00,Jalan Ditutup,RD-0002,Jl. Satrio - Mega Kuningan,Major,43,3,1,19,0,Konvoi kendaraan resmi,Konvoi kendaraan resmi,Cerah
EVT-00211,2024-02-14 09:43:00,2024-02-14 10:55:00,Protes/Unjuk Rasa,RD-0165,Jl. Pemuda - Senen,Moderate,72,2,1,42,0,Jalan rusak,Jalan rusak,Hujan Ringan
EVT-00212,2024-02-24 02:37:00,2024-02-24 06:17:00,Pohon Tumbang,RD-0173,Jl. HR Rasuna Said - Casablanca,Major,220,2,1,35,0,Kendaraan mogok di jalan,Kendaraan terguling,Cerah
EVT-00213,2024-03-05 11:08:00,2024-03-05 12:29:00,Kecelakaan,RD-0164,Jl. MT Haryono - Cawang,Minor,81,4,1,17,0,Kecelakaan beruntun,Kecelakaan beruntun,Cerah
EVT-00214,2024-03-16 03:21:00,2024-03-16 05:43:00,Banjir,RD-0177,Jl. Rasuna Said - Setiabudi,Major,142,3,1,41,0,Bahan berbahaya tumpah,Kendaraan terguling,Hujan Sedang
EVT-00215,2024-03-31 02:29:00,2024-03-31 03:17:00,Protes/Unjuk Rasa,RD-0083,Jl. Jend. Sudirman - Semanggi,Moderate,48,2,1,40,0,Pemasangan marka jalan,Kecelakaan tabrakan belakang,Hujan Lebat
EVT-00216,2024-03-06 04:58:00,2024-03-08 19:09:00,Perbaikan Jalan,RD-0014,Jl. Hayam Wuruk - Harmoni,Minor,3731,3,1,34,0,Konvoi kendaraan resmi,Festival jalanan,Hujan Sedang
EVT-00217,2024-03-07 01:48:00,2024-03-07 03:25:00,Kecelakaan,RD-0161,Jl. Rasuna Said - Setiabudi,Critical,97,4,1,25,0,Insiden struktur jalan,Perbaikan saluran air,Hujan Lebat
EVT-00218,2024-01-16 16:05:00,2024-01-16 21:58:00,Konvoi,RD-0200,Jl. Diponegoro - Cikini,Major,353,3,1,33,0,Kecelakaan beruntun,Pemasangan marka jalan,Hujan Sedang
EVT-00219,2024-01-02 21:29:00,2024-01-03 01:42:00,Pohon Tumbang,RD-0082,Jl. Satrio - Mega Kuningan,Moderate,253,3,1,44,0,Jalan rusak,Festival jalanan,Hujan Sedang
EVT-00220,2024-02-04 19:06:00,2024-02-05 06:26:00,Acara Khusus,RD-0072,Jl. Rasuna Said - Setiabudi,Moderate,680,2,1,16,0,Pemasangan marka jalan,Kendaraan mogok di jalan,Hujan Sedang
EVT-00221,2024-03-26 15:24:00,2024-03-27 06:14:00,Perbaikan Jalan,RD-0059,Jl. Proklamasi - Menteng,Moderate,890,4,1,17,0,Curah hujan tinggi,Kendaraan terguling,Hujan Lebat
EVT-00222,2024-03-24 13:40:00,2024-03-24 17:44:00,Acara Khusus,RD-0128,Jl. Jend. Gatot Subroto - Slipi,Minor,244,4,1,41,0,Curah hujan tinggi,Jalan rusak,Hujan Ringan
EVT-00223,2024-01-27 05:27:00,2024-01-27 08:11:00,Banjir,RD-0176,Jl. Casablanca - Kampung Melayu,Moderate,164,3,0,0,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Berawan
EVT-00224,2024-03-14 08:20:00,2024-03-14 09:45:00,Kendaraan Mogok,RD-0032,Jl. Jend. Gatot Subroto - Slipi,Moderate,85,1,1,21,1,Jalan rusak,Kendaraan terguling,Berawan
EVT-00225,2024-01-25 18:29:00,2024-01-25 23:04:00,Kemacetan Parah,RD-0015,Jl. HR Rasuna Said - Casablanca,Moderate,275,4,1,36,0,Konvoi kendaraan resmi,Curah hujan tinggi,Hujan Ringan
EVT-00226,2024-02-04 14:04:00,2024-02-04 15:58:00,Protes/Unjuk Rasa,RD-0090,Jl. Gajah Mada - Mangga Dua,Minor,114,4,0,0,0,Perbaikan saluran air,Curah hujan tinggi,Hujan Ringan
EVT-00227,2024-02-18 05:19:00,2024-02-18 07:17:00,Kecelakaan,RD-0069,Jl. Thamrin - Monas,Moderate,118,1,0,0,0,Bahan berbahaya tumpah,Drainase tersumbat,Cerah
EVT-00228,2024-02-07 01:13:00,2024-02-07 05:33:00,Konvoi,RD-0196,Jl. Thamrin - Monas,Moderate,260,2,1,30,0,Konvoi kendaraan resmi,Kecelakaan tunggal,Cerah
EVT-00229,2024-01-18 21:35:00,2024-01-19 00:29:00,Kendaraan Mogok,RD-0181,Jl. Raden Saleh - Salemba,Minor,174,4,0,0,2,Kecelakaan tabrakan belakang,Konvoi kendaraan resmi,Berawan
EVT-00230,2024-02-08 02:05:00,2024-02-08 05:41:00,Kemacetan Parah,RD-0028,Jl. MT Haryono - Cawang,Minor,216,4,1,5,0,Kecelakaan tunggal,Insiden struktur jalan,Berawan
EVT-00231,2024-02-28 02:45:00,2024-02-28 11:42:00,Acara Khusus,RD-0138,Jl. Rasuna Said - Setiabudi,Moderate,537,1,1,44,0,Konvoi kendaraan resmi,Kecelakaan beruntun,Hujan Lebat
EVT-00232,2024-03-26 06:34:00,2024-03-26 08:19:00,Kendaraan Mogok,RD-0065,Jl. HR Rasuna Said - Casablanca,Moderate,105,3,1,44,1,Kecelakaan tabrakan belakang,Jalan rusak,Hujan Sedang
EVT-00233,2024-03-18 01:01:00,2024-03-18 03:41:00,Pohon Tumbang,RD-0032,Jl. Gajah Mada - Mangga Dua,Major,160,3,1,35,0,Proyek perbaikan jalan,Kecelakaan beruntun,Hujan Sedang
EVT-00234,2024-03-06 15:29:00,2024-03-06 17:26:00,Kecelakaan,RD-0050,Jl. MT Haryono - Cawang,Moderate,117,4,1,15,2,Curah hujan tinggi,Proyek perbaikan jalan,Berawan
EVT-00235,2024-01-04 08:18:00,2024-01-04 10:25:00,Konvoi,RD-0115,Jl. Hayam Wuruk - Harmoni,Major,127,3,1,34,0,Curah hujan tinggi,Kendaraan terguling,Cerah
EVT-00236,2024-02-10 19:44:00,2024-02-10 23:27:00,Konvoi,RD-0177,Jl. Jend. Gatot Subroto - Slipi,Moderate,223,2,0,0,0,Konvoi kendaraan resmi,Insiden struktur jalan,Hujan Sedang
EVT-00237,2024-03-03 20:43:00,2024-03-04 02:48:00,Banjir,RD-0135,Jl. Hayam Wuruk - Harmoni,Major,365,4,1,8,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Hujan Ringan
EVT-00238,2024-02-17 10:14:00,2024-02-17 14:24:00,Pohon Tumbang,RD-0181,Jl. Raden Saleh - Salemba,Minor,250,3,1,38,0,Kecelakaan tunggal,Festival jalanan,Berawan
EVT-00239,2024-03-06 07:04:00,2024-03-06 10:37:00,Kemacetan Parah,RD-0141,Jl. Jend. Gatot Subroto - Slipi,Moderate,213,2,1,8,0,Jalan rusak,Pemasangan marka jalan,Hujan Sedang
EVT-00240,2024-03-21 10:17:00,2024-03-21 20:46:00,Acara Khusus,RD-0071,Jl. Rasuna Said - Setiabudi,Moderate,629,1,1,20,0,Festival jalanan,Proyek perbaikan jalan,Hujan Sedang
EVT-00241,2024-03-19 19:14:00,2024-03-20 00:34:00,Konvoi,RD-0163,Jl. Raya Bogor - Cibubur,Minor,320,4,1,5,0,Drainase tersumbat,Kecelakaan tabrakan belakang,Hujan Sedang
EVT-00242,2024-03-22 00:38:00,2024-03-22 03:00:00,Pohon Tumbang,RD-0162,Jl. Pemuda - Senen,Minor,142,3,1,19,0,Proyek perbaikan jalan,Kendaraan mogok di jalan,Hujan Sedang
EVT-00243,2024-03-20 23:58:00,2024-03-21 01:27:00,Kemacetan Parah,RD-0109,Jl. Pemuda - Senen,Moderate,89,4,0,0,0,Drainase tersumbat,Konvoi kendaraan resmi,Hujan Lebat
EVT-00244,2024-03-17 00:02:00,2024-03-17 00:49:00,Pohon Tumbang,RD-0104,Jl. Thamrin - Monas,Moderate,47,4,1,30,0,Bahan berbahaya tumpah,Kendaraan mogok di jalan,Cerah
EVT-00245,2024-01-05 06:57:00,2024-01-05 14:33:00,Acara Khusus,RD-0143,Jl. KS Tubun - Slipi,Minor,456,4,0,0,0,Proyek perbaikan jalan,Jalan rusak,Cerah
EVT-00246,2024-03-07 09:00:00,2024-03-07 11:28:00,Banjir,RD-0165,Jl. Raya Bogor - Cibubur,Major,148,2,1,13,0,Insiden struktur jalan,Kendaraan terguling,Hujan Sedang
EVT-00247,2024-01-14 16:32:00,2024-01-14 19:04:00,Banjir,RD-0090,Jl. Proklamasi - Menteng,Major,152,1,1,40,0,Kecelakaan beruntun,Festival jalanan,Hujan Ringan
